id_transacao_raw,data_transacao,data_competencia,id_area_raw,id_fornecedor_raw,tipo_transacao,valor_bruto,valor_liquido,moeda,descricao,id_categoria_raw,forma_pagamento,status_pagamento,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
TR-00626,2025-02-24,2025-02-01,ESG,1000004,DESPESA,3228.7056169615485,3228.7056169615485,BRL,Campanha institucional - ESG,4,BOLETO,ATRASADO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,626,8ca609e0739e0ea072dcb4938a4ae4ebb80a78b5e55a08a338ce08d73dab6cd1
TR-00627,2025-02-13,2025-02-01,FIN,1000004,DESPESA,3139.6372404969807,3139.6372404969807,BRL,Direitos de propriedade intelectual - FIN,32,PIX,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,627,db11a80b4ddb93989638744fd0e92f2d8c3229acecaa7ebcef89d208ab4fb4de
TR-00628,2025-02-10,2025-02-01,COM,1000004,DESPESA,1318.5178087926886,1318.5178087926886,BRL,Despesa de infraestrutura - COM,3,PIX,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,628,c6a9bdcf709eef5df65b6d37b2763abe57c19846c74c80890b68897150ded42f
TR-00629,2025-02-07,2025-02-01,COM,1000004,DESPESA,3558.9088256910677,3558.9088256910677,BRL,Treinamento corporativo para equipe COM,30,PIX,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,629,c6e2c24ac6e6ee42a874dc534695ba2c2b4bac98314acfc02d8a8b3875886224
TR-00630,2025-02-10,2025-02-01,ESG,1000004,RECEITA,3165.2919044888627,3165.2919044888627,BRL,Material de marketing solicitado por ESG,15,BOLETO,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,630,1c5f5db8fa78e1e3bd24e5d0265e614451713faa7ab02aa914406b21585d874b
TR-00631,2025-02-17,2025-02-01,COMP,1000004,DESPESA,3273.364736628002,3273.364736628002,BRL,Combustível e lubrificantes para frota (COMP),16,BOLETO,ATRASADO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,631,1a4d82f7a67887cfd11c218a13999f800a9be21f3416718e9679c8def8b059e8
TR-00632,2025-02-17,2025-02-01,CPT,1000004,DESPESA,3452.2696913133577,3452.2696913133577,BRL,Licenciamento de software - CPT,5,PIX,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,632,6733e7c46855814f8ae92642e2d329d6736e4f4f3fcfc79bb5458ba48d01943f
TR-00633,2025-02-07,2025-02-01,TI,1000004,DESPESA,3350.9417817073113,3350.9417817073113,BRL,Manutenção estrutural vinculada à área TI,3,BOLETO,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,633,b54154b22f01d664e17fb442e52f929cc3469e0c12d595c524753ef4e317e8e7
TR-00634,2025-02-13,2025-02-01,PES,1000004,RECEITA,3303.1986334415874,3209.7751180757705,BRL,Despesa de RH - PES,6,BOLETO,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,634,129b6fe9ef290cebc9e3ebc479c6e3e81ed48b91da6b766b893cab6ea218fb0f
TR-00635,2025-02-07,2025-02-01,TI,1000004,RECEITA,2998.0799714412956,2998.0799714412956,USD,Doação recebida em favor de TI,36,TED,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,635,e15e79015a1813d2b608bba0ecfbb93c4b36d03130c36dda44ea466aa27b561d
TR-00864,2025-02-14,2025-02-01,OP,FORN-00006,DESPESA,1678.890261982126,1678.890261982126,BRL,Aquisição de material operacional - OP,2,PIX,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,864,d9f70190ae29ef7b09301883615fe6df9124f9b95a846e9f3d3f49c25d577fbe
TR-00865,2025-02-18,2025-02-01,PES,FORN-00006,DESPESA,1710.4610246674922,1710.4610246674922,BRL,Aquisição de material operacional - PES,2,TED,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,865,2bd266b40e159da6886ff450adc997d74598f208ab12d76ffe382928ed40a671
TR-00866,2025-02-24,2025-02-01,ATD,FORN-00006,DESPESA,2166.173630733906,2166.173630733906,BRL,Licença de software para área ATD,27,PIX,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,866,c642194db07731fc61af2d79af9f76f20a43a5831439cf924da45a8cd330aa02
TR-00867,2025-02-06,2025-02-01,OP,FORN-00006,RECEITA,1551.1490949121337,1524.0343394174472,USD,Aquisição de material operacional - OP,2,PIX,ATRASADO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,867,1b442b1c5437890c9271c8d0c09938a2197b8643b1b950c6cd8a509ec147fb97
TR-00868,2025-02-05,2025-02-01,COMP,FORN-00006,DESPESA,1912.0887365333797,1912.0887365333797,BRL,Comissão recebida por COMP,33,PIX,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,868,156d606f94b68fcab0b92ee8a19d66726509aabf54caf648ecf61c0328a24a98
TR-00869,2025-02-03,2025-02-01,CPT,FORN-00006,RECEITA,1633.8327946519223,1569.0405287968986,BRL,Resultado de equivalência patrimonial - CPT,34,BOLETO,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,869,0a264309ada291ce5f68ab543be4bb25f7623369033760f47cddaa629eb35276
TR-00870,2025-02-10,2025-02-01,JUR,FORN-00006,DESPESA,1630.251252387872,1630.251252387872,BRL,Contrato de serviço - setor JUR,1,BOLETO,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,870,fb45514311f5e66597fca576432b3bc7c411d4c315238015599939fb9d593c6c
TR-00871,2025-02-14,2025-02-01,OP,FORN-00006,RECEITA,1791.5348323909525,1791.5348323909525,BRL,Honorários jurídicos - OP,7,BOLETO,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,871,826bc30a6955ff92120906b8a34efdf74b87301a0761e5bbe5b5cd82c07b0cb0
TR-00872,2025-02-10,2025-02-01,SEC,FORN-00006,DESPESA,1885.0322089637104,1827.6747935561755,BRL,Custo operacional associado a SEC,8,TED,ATRASADO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,872,f2d1994fb59fdb738b5ad8799e309f9308f2118f36a05a64a47f7fd263c9e269
TR-00873,2025-02-10,2025-02-01,ESG,FORN-00006,DESPESA,1937.3624736169547,1937.3624736169547,BRL,Serviço de tecnologia contratado por ESG,5,BOLETO,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,873,018c0efe24105bc33bbd06865dc690904964ed2ee5f0a4e3d3da494a3eafa737
TR-00874,2025-02-10,2025-02-01,VND,FORN-00006,DESPESA,1962.9623688719234,1962.9623688719234,BRL,Diária de hotel para equipe VND,19,PIX,ATRASADO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,874,688043ae97fc03b23287bec66bb255d82ecb159bbc00c24171c1e894c6281c47
TR-01109,2025-02-06,2025-02-01,FIN,ACC-00007,DESPESA,2276.060119032157,2172.481924613608,BRL,Manutenção estrutural vinculada à área FIN,3,TED,ATRASADO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1109,9753860ab219da8c036df50ea7e35ce6ba828d8411820ba71c2dc4282b0db0b7
TR-01110,2025-02-11,2025-02-01,TI,ACC-00007,DESPESA,2260.743028202236,2260.743028202236,BRL,Propaganda e divulgação para área TI,13,TED,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1110,ed237af95f7450fe48b8c07fd02e78909b0b293c87d5851b09709eef266bba6c
TR-01111,2025-02-10,2025-02-01,COMP,ACC-00007,RECEITA,2063.1426927154025,2063.1426927154025,BRL,Serviço especializado solicitado por COMP,1,TED,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1111,684c0162d6b02ee36ac914f07dd29061840ecac27ebb7b6db1900ffcede52f0c
TR-01112,2025-02-21,2025-02-01,COMP,ACC-00007,DESPESA,1857.3553204496122,1857.3553204496122,BRL,Despesa operacional - COMP,8,PIX,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1112,6d7906d5d93ce3e94154ef95c644a2133bcd9911864c68410092b65522128dfb
TR-01113,2025-02-11,2025-02-01,OP,ACC-00007,DESPESA,2174.726149576165,2148.5994232204266,BRL,Honorários profissionais contratados por OP,11,TED,CANCELADO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1113,1368f6447969cc1677d7d8337d952acd7a63c9b298701c459bc83a39846c884b
TR-01114,2025-02-10,2025-02-01,CPT,ACC-00007,DESPESA,2168.8504524662094,2168.8504524662094,BRL,Publicidade institucional - CPT,13,BOLETO,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1114,69e8da9536109a8311b9cb42ff78ad29ae5933162ac884542b34597b8096eb4a
TR-01115,2025-02-13,2025-02-01,JUR,ACC-00007,RECEITA,2048.983368234089,2048.983368234089,BRL,Licenciamento de software - JUR,5,TED,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1115,0d6066f076d69a9436978fd74406ee25a715a49af5e5edefe51842b69fa39afe
TR-01116,2025-02-26,2025-02-01,ATD,ACC-00007,DESPESA,2484.160438924083,2361.5195047283382,BRL,Manutenção predial solicitada por ATD,10,TED,CANCELADO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1116,6f0bd4612c64c1a1f7693264f729416164c4861f667e9fd4d98f5727d47ecd7e
TR-01117,2025-02-14,2025-02-01,FIN,ACC-00007,RECEITA,2315.0112899689398,2315.0112899689398,BRL,Aquisição de material operacional - FIN,2,TRANSFERENCIA,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1117,ae7df4a68be1152a15e36bfc208fa97e73724dd78f978d320b41db8afc496341
TR-01118,2025-02-03,2025-02-01,OP,ACC-00007,RECEITA,2215.4124875963075,2215.4124875963075,BRL,Honorarium advocatício - OP,24,PIX,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1118,b52a4e496ff460b8b24f03709be652dcd1230a67a1fa8bde4de7e67802f2d889
TR-01119,2025-02-17,2025-02-01,FIN,ACC-00007,RECEITA,2108.3078207974163,2108.3078207974163,BRL,Custo operacional associado a FIN,8,PIX,ATRASADO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1119,5ddbfdd944e7c2e8746782f794d84e0da4cbc08d5e4ba07cb6c485b9c9c9c716
TR-01120,2025-02-14,2025-02-01,RH,ACC-00007,DESPESA,2599.3453806819607,2509.6855053957315,BRL,Despesa operacional - RH,8,BOLETO,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1120,7024505a9d89f3b3c40b53d83b91ef4730939dea633ed1ce56ef07b78b6fc6f4
TR-01121,2025-02-05,2025-02-01,CPT,ACC-00007,DESPESA,1947.427927220576,1911.816974626385,BRL,Compra de insumos para setor CPT,2,TED,ATRASADO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1121,db25d695e3a702e9192169c3d862c5a4208e67e4c152c3f5f1302291baf90119
TR-01122,2025-02-20,2025-02-01,ADM,ACC-00007,RECEITA,7215.762949407345,7215.762949407345,BRL,Publicidade institucional - ADM,13,TRANSFERENCIA,CANCELADO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1122,19b606a36f91f45ec42f492f96c8f98f0a081a63e3bbd05e634b6d3bbc305cf1
TR-01123,2025-02-05,2025-02-01,FIN,ACC-00007,DESPESA,2089.072036812779,2089.072036812779,BRL,Aquisição de material operacional - FIN,2,BOLETO,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1123,ff58464528b392759b601a026f8da66b44098dd92fa241b39ef27017a0088ec8
TR-01124,2025-02-04,2025-02-01,PES,ACC-00007,RECEITA,2252.0768516647254,2252.0768516647254,BRL,Contrato de conectividade para área PES,9,PIX,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1124,739be77fe09849de1f2efe58a017eaffd039ce3ee34eeca6c20185d7c3076780
TR-01125,2025-02-17,2025-02-01,OP,ACC-00007,RECEITA,2335.077911456896,2222.1878131463636,USD,Renovação de certificados digitais - OP,26,PIX,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1125,f8ba0455c5280526bb6fa66ad6feccd393116085b43dd38be96e635ed6cff854
TR-01126,2025-02-13,2025-02-01,RH,ACC-00007,RECEITA,1912.2858611446488,1912.2858611446488,BRL,Promoção e atividade externa - RH,14,TRANSFERENCIA,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1126,9cdaf2d539a55405c5210e3fd78e5615ee7857c55be5ab5817629071611c0479
TR-01127,2025-02-04,2025-02-01,ATD,ACC-00007,DESPESA,2041.1140706457293,2041.1140706457293,BRL,Investimento em marketing corporativo (ATD),4,TED,CANCELADO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1127,df3da38131b671b8b5a272537462e6683c563c5da0062b7a9de172ebd442bcbb
TR-01342,2025-02-10,2025-02-01,OP,ACC-00008,RECEITA,5221.79822496059,5221.79822496059,BRL,Abastecimento de veículos - OP,16,BOLETO,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1342,6d17d41f44f01d36cc57c69600a1bfcff54d3072c7801166c169c3f14e829334
TR-01343,2025-02-10,2025-02-01,ADM,ACC-00008,DESPESA,5765.764924636464,5703.053899668905,BRL,Aquisição de material operacional - ADM,2,CARTAO,PAGO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1343,425e5cd41be70c3433a6dbdc2b51b0196e0b4e19d73a4ce3ee2c4e8154f8ff73
TR-01344,2025-02-17,2025-02-01,MKT,ACC-00008,DESPESA,6123.982616980653,5849.265749491707,BRL,Investimento em marketing corporativo (MKT),4,CARTAO,CANCELADO,999381e3-2ecc-4909-bf7c-b89b4c980749,2025-03-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1344,9b910617ef6abcc279b4f741fec7c2a13079c0ce1d2e6ac60a6492522d4b8d50
